time,P,G(i),H_sun,T2m,WS10m,Int
20160730:2009,0.0,0.0,0.0,26.0,3.79,0.0
20160730:2109,0.0,0.0,0.0,25.79,3.28,0.0
20160730:2209,0.0,0.0,0.0,25.59,2.93,0.0
20160730:2309,0.0,0.0,0.0,25.4,2.58,0.0
20160731:0009,0.0,0.0,0.0,25.2,2.23,0.0
20160731:0109,0.0,0.0,0.0,25.37,1.76,0.0
20160731:0209,0.0,0.0,0.0,25.54,1.29,0.0
20160731:0309,0.0,0.0,0.0,25.71,0.81,0.0
20160731:0409,14.25,78.0,14.17,25.98,1.08,0.0
20160731:0509,51.8,248.06,26.71,26.25,1.35,0.0
20160731:0609,105.59,469.96,39.4,26.52,1.61,0.0
20160731:0709,155.69,688.51,52.01,27.18,2.23,0.0
20160731:0809,191.77,856.77,64.05,27.85,2.84,0.0
20160731:0909,213.76,962.39,73.82,28.52,3.45,0.0
20160731:1009,223.68,1002.32,75.34,28.42,4.2,0.0
20160731:1109,217.1,961.09,66.93,28.32,4.95,0.0
20160731:1209,193.98,845.28,55.2,28.23,5.7,0.0
20160731:1309,155.88,672.81,42.67,27.9,5.79,0.0
20160731:1409,104.48,458.36,29.97,27.58,5.88,0.0
20160731:1509,44.82,226.17,17.38,27.25,5.97,0.0
20160731:1609,2.72,26.33,5.1,26.88,5.58,0.0
20160731:1709,0.0,0.0,0.0,26.5,5.19,0.0
20160731:1809,0.0,0.0,0.0,26.13,4.8,0.0
20160731:1909,0.0,0.0,0.0,26.05,4.35,0.0
20160731:2009,0.0,0.0,0.0,25.98,3.9,0.0
20160731:2109,0.0,0.0,0.0,25.91,3.45,0.0
20160731:2209,0.0,0.0,0.0,25.75,3.17,0.0
20160731:2309,0.0,0.0,0.0,25.6,2.89,0.0
20160801:0009,0.0,0.0,0.0,25.44,2.61,0.0
20160801:0109,0.0,0.0,0.0,25.31,2.55,0.0
20160801:0209,0.0,0.0,0.0,25.19,2.5,0.0
20160801:0309,0.0,0.0,0.0,25.06,2.44,0.0
20160801:0409,14.83,84.37,14.06,25.8,2.27,0.0
20160801:0509,52.99,261.8,26.6,26.54,2.09,0.0
20160801:0609,108.86,485.18,39.3,27.29,1.92,0.0
20160801:0709,156.26,690.2,51.9,28.12,2.75,0.0
20160801:0809,193.08,859.93,63.91,28.95,3.59,0.0
20160801:0909,215.51,965.93,73.61,29.78,4.43,0.0
20160801:1009,226.59,1012.15,75.11,29.6,5.14,0.0
20160801:1109,218.67,966.16,66.75,29.42,5.84,0.0
20160801:1209,195.77,852.49,55.07,29.24,6.55,0.0
20160801:1309,155.49,671.56,42.55,28.86,6.57,0.0
20160801:1409,104.83,460.87,29.85,28.49,6.58,0.0
20160801:1509,44.19,224.38,17.25,28.11,6.59,0.0
20160801:1609,2.47,25.14,4.95,27.75,6.05,0.0
20160801:1709,0.0,0.0,0.0,27.39,5.51,0.0
20160801:1809,0.0,0.0,0.0,27.03,4.97,0.0
20160801:1909,0.0,0.0,0.0,26.89,4.38,0.0
20160801:2009,0.0,0.0,0.0,26.75,3.8,0.0
20160801:2109,0.0,0.0,0.0,26.61,3.21,0.0
20160801:2209,0.0,0.0,0.0,26.33,3.2,0.0
20160801:2309,0.0,0.0,0.0,26.05,3.2,0.0
20160802:0009,0.0,0.0,0.0,25.76,3.19,0.0
20160802:0109,0.0,0.0,0.0,25.62,2.89,0.0
20160802:0209,0.0,0.0,0.0,25.48,2.59,0.0
20160802:0309,0.0,0.0,0.0,25.33,2.29,0.0
20160802:0409,14.77,83.65,13.95,26.08,2.21,0.0
20160802:0509,52.82,260.07,26.5,26.82,2.13,0.0
20160802:0609,108.39,483.18,39.19,27.57,2.06,0.0
20160802:0709,151.56,670.5,51.79,28.34,2.67,0.0
20160802:0809,193.44,865.31,63.77,29.1,3.28,0.0
20160802:0909,214.41,966.93,73.39,29.87,3.89,0.0
20160802:1009,222.83,1002.22,74.86,29.78,4.47,0.0
20160802:1109,216.96,966.17,66.58,29.7,5.05,0.0
20160802:1209,193.52,849.3,54.93,29.61,5.63,0.0
20160802:1309,154.46,671.36,42.42,29.28,5.7,0.0
20160802:1409,103.79,458.56,29.72,28.96,5.77,0.0
20160802:1509,43.47,221.24,17.11,28.63,5.85,0.0
20160802:1609,2.46,24.84,4.81,28.16,5.35,0.0
20160802:1709,0.0,0.0,0.0,27.69,4.85,0.0
20160802:1809,0.0,0.0,0.0,27.21,4.34,0.0
20160802:1909,0.0,0.0,0.0,26.95,3.91,0.0
20160802:2009,0.0,0.0,0.0,26.69,3.47,0.0
20160802:2109,0.0,0.0,0.0,26.42,3.03,0.0
20160802:2209,0.0,0.0,0.0,26.11,2.92,0.0
20160802:2309,0.0,0.0,0.0,25.8,2.81,0.0
20160803:0009,0.0,0.0,0.0,25.48,2.7,0.0
20160803:0109,0.0,0.0,0.0,25.25,2.5,0.0
20160803:0209,0.0,0.0,0.0,25.01,2.3,0.0
20160803:0309,0.0,0.0,0.0,24.77,2.1,0.0
20160803:0409,7.06,44.77,13.84,25.58,2.06,0.0
20160803:0509,47.82,225.43,26.39,26.39,2.03,0.0
20160803:0609,83.67,373.13,39.09,27.2,2.0,0.0
20160803:0709,152.31,673.79,51.68,27.96,2.49,0.0
20160803:0809,180.34,805.96,63.63,28.71,2.98,0.0
20160803:0909,202.45,912.91,73.18,29.47,3.48,0.0
20160803:1009,207.67,932.86,74.61,29.38,4.04,0.0
20160803:1109,208.82,930.49,66.39,29.3,4.61,0.0
20160803:1209,190.17,835.44,54.78,29.21,5.17,0.0
20160803:1309,154.16,671.19,42.28,29.04,5.17,0.0
20160803:1409,102.39,453.19,29.59,28.86,5.16,0.0
20160803:1509,43.26,220.56,16.97,28.69,5.16,0.0
20160803:1609,2.31,23.91,4.66,28.21,4.62,0.0
20160803:1709,0.0,0.0,0.0,27.73,4.07,0.0
20160803:1809,0.0,0.0,0.0,27.24,3.53,0.0
20160803:1909,0.0,0.0,0.0,26.9,3.09,0.0
20160803:2009,0.0,0.0,0.0,26.56,2.64,0.0
20160803:2109,0.0,0.0,0.0,26.21,2.19,0.0
20160803:2209,0.0,0.0,0.0,25.98,2.02,0.0
20160803:2309,0.0,0.0,0.0,25.75,1.85,0.0
20160804:0009,0.0,0.0,0.0,25.52,1.68,0.0
20160804:0109,0.0,0.0,0.0,25.35,1.86,0.0
20160804:0209,0.0,0.0,0.0,25.17,2.03,0.0
20160804:0309,0.0,0.0,0.0,24.99,2.21,0.0
20160804:0409,12.26,68.6,13.72,25.66,2.74,0.0
20160804:0509,51.22,243.45,26.29,26.33,3.26,0.0
20160804:0609,102.25,449.56,38.99,27.0,3.79,0.0
20160804:0709,151.4,660.27,51.56,27.7,4.06,0.0
20160804:0809,193.56,853.73,63.48,28.4,4.32,0.0
20160804:0909,198.42,882.07,72.95,29.1,4.58,0.0
20160804:1009,202.36,900.18,74.36,29.03,4.72,0.0
20160804:1109,210.79,935.75,66.2,28.97,4.86,0.0
20160804:1209,195.43,858.79,54.63,28.9,4.99,0.0
20160804:1309,155.83,678.48,42.15,28.71,4.87,0.0
20160804:1409,105.06,464.98,29.45,28.53,4.75,0.0
20160804:1509,43.8,224.65,16.83,28.34,4.63,0.0
20160804:1609,2.43,24.22,4.5,27.76,4.0,0.0
20160804:1709,0.0,0.0,0.0,27.18,3.36,0.0
20160804:1809,0.0,0.0,0.0,26.59,2.72,0.0
20160804:1909,0.0,0.0,0.0,26.26,2.25,0.0
20160804:2009,0.0,0.0,0.0,25.93,1.79,0.0
20160804:2109,0.0,0.0,0.0,25.6,1.32,0.0
20160804:2209,0.0,0.0,0.0,25.49,1.61,0.0
20160804:2309,0.0,0.0,0.0,25.39,1.89,0.0
20160805:0009,0.0,0.0,0.0,25.28,2.18,0.0
20160805:0109,0.0,0.0,0.0,24.87,2.54,0.0
20160805:0209,0.0,0.0,0.0,24.46,2.91,0.0
20160805:0309,0.0,0.0,0.0,24.05,3.27,0.0
20160805:0409,9.14,54.33,13.61,25.19,3.49,0.0
20160805:0509,49.05,230.85,26.18,26.33,3.71,0.0
20160805:0609,104.88,461.71,38.88,27.47,3.93,0.0
20160805:0709,129.68,567.22,51.45,28.17,4.16,0.0
20160805:0809,166.46,733.39,63.33,28.87,4.39,0.0
20160805:0909,164.8,729.78,72.73,29.57,4.62,0.0
20160805:1009,224.56,1004.55,74.1,29.47,4.89,0.0
20160805:1109,218.0,968.54,66.01,29.37,5.15,0.0
20160805:1209,194.76,854.64,54.47,29.27,5.42,0.0
20160805:1309,153.26,667.71,42.0,29.02,5.04,0.0
20160805:1409,100.2,444.24,29.31,28.76,4.67,0.0
20160805:1509,41.23,208.92,16.68,28.51,4.29,0.0
20160805:1609,3.03,26.54,4.34,27.93,3.71,0.0
20160805:1709,0.0,0.0,0.0,27.35,3.14,0.0
20160805:1809,0.0,0.0,0.0,26.76,2.57,0.0
20160805:1909,0.0,0.0,0.0,26.36,2.5,0.0
20160805:2009,0.0,0.0,0.0,25.95,2.44,0.0
20160805:2109,0.0,0.0,0.0,25.54,2.37,0.0
20160805:2209,0.0,0.0,0.0,25.36,2.56,0.0
20160805:2309,0.0,0.0,0.0,25.18,2.75,0.0
20160806:0009,0.0,0.0,0.0,25.0,2.94,0.0
20160806:0109,0.0,0.0,0.0,24.97,2.99,0.0
20160806:0209,0.0,0.0,0.0,24.93,3.05,0.0
20160806:0309,0.0,0.0,0.0,24.89,3.1,0.0
20160806:0409,14.61,81.39,13.5,25.84,3.21,0.0
20160806:0509,52.64,255.7,26.08,26.79,3.32,0.0
20160806:0609,104.37,461.23,38.78,27.74,3.43,0.0
20160806:0709,141.94,623.15,51.33,28.43,3.66,0.0
20160806:0809,188.68,838.24,63.18,29.12,3.89,0.0
20160806:0909,213.6,960.54,72.5,29.81,4.12,0.0
20160806:1009,221.5,995.48,73.83,29.64,4.46,0.0
20160806:1109,211.74,943.21,65.8,29.46,4.8,0.0
20160806:1209,190.27,836.38,54.3,29.29,5.14,0.0
20160806:1309,155.85,678.41,41.85,28.81,4.99,0.0
20160806:1409,103.72,458.44,29.16,28.32,4.83,0.0
20160806:1509,43.66,223.51,16.53,27.84,4.68,0.0
20160806:1609,2.33,23.17,4.17,27.3,4.2,0.0
20160806:1709,0.0,0.0,0.0,26.76,3.72,0.0
20160806:1809,0.0,0.0,0.0,26.21,3.24,0.0
20160806:1909,0.0,0.0,0.0,25.78,2.93,0.0
20160806:2009,0.0,0.0,0.0,25.35,2.62,0.0
20160806:2109,0.0,0.0,0.0,24.91,2.3,0.0
20160806:2209,0.0,0.0,0.0,24.9,2.2,0.0
20160806:2309,0.0,0.0,0.0,24.89,2.1,0.0
20160807:0009,0.0,0.0,0.0,24.88,2.0,0.0
20160807:0109,0.0,0.0,0.0,24.78,2.33,0.0
20160807:0209,0.0,0.0,0.0,24.68,2.66,0.0
20160807:0309,0.0,0.0,0.0,24.57,2.99,0.0
20160807:0409,13.95,77.02,13.38,25.41,3.01,0.0
20160807:0509,48.98,231.04,25.97,26.24,3.03,0.0
20160807:0609,105.94,467.58,38.67,27.08,3.05,0.0
20160807:0709,142.98,627.05,51.21,27.59,3.25,0.0
20160807:0809,182.18,807.88,63.02,28.1,3.44,0.0
20160807:0909,213.99,961.69,72.27,28.61,3.64,0.0
20160807:1009,224.57,1006.99,73.56,28.53,4.21,0.0
20160807:1109,213.94,948.66,65.59,28.45,4.77,0.0
20160807:1209,175.19,764.26,54.13,28.37,5.34,0.0
20160807:1309,122.2,530.17,41.69,28.09,5.4,0.0
20160807:1409,99.35,437.16,29.0,27.82,5.46,0.0
20160807:1509,42.45,215.9,16.37,27.54,5.52,0.0
20160807:1609,2.32,22.78,4.0,27.18,4.95,0.0
20160807:1709,0.0,0.0,0.0,26.82,4.39,0.0
20160807:1809,0.0,0.0,0.0,26.45,3.82,0.0
20160807:1909,0.0,0.0,0.0,26.3,3.26,0.0
20160807:2009,0.0,0.0,0.0,26.15,2.71,0.0
20160807:2109,0.0,0.0,0.0,25.99,2.15,0.0
20160807:2209,0.0,0.0,0.0,25.79,2.16,0.0
20160807:2309,0.0,0.0,0.0,25.6,2.16,0.0
20160808:0009,0.0,0.0,0.0,25.4,2.17,0.0
20160808:0109,0.0,0.0,0.0,25.57,2.24,0.0
20160808:0209,0.0,0.0,0.0,25.74,2.31,0.0
20160808:0309,0.0,0.0,0.0,25.9,2.39,0.0
20160808:0409,13.64,76.11,13.27,26.68,2.44,0.0
20160808:0509,51.58,249.84,25.87,27.45,2.5,0.0
20160808:0609,100.4,447.08,38.56,28.23,2.55,0.0
20160808:0709,153.58,678.02,51.09,28.65,3.1,0.0
20160808:0809,187.45,834.47,62.87,29.08,3.65,0.0
20160808:0909,213.49,957.9,72.03,29.5,4.19,0.0
20160808:1009,212.74,947.97,73.28,29.28,4.95,0.0
20160808:1109,217.53,960.61,65.38,29.07,5.7,0.0
20160808:1209,194.6,846.33,53.96,28.85,6.46,0.0
20160808:1309,156.56,675.16,41.53,28.43,6.39,0.0
20160808:1409,104.11,457.02,28.85,28.0,6.32,0.0
20160808:1509,43.02,219.63,16.2,27.58,6.25,0.0
20160808:1609,2.03,21.0,3.83,27.26,5.65,0.0
20160808:1709,0.0,0.0,0.0,26.94,5.04,0.0
20160808:1809,0.0,0.0,0.0,26.61,4.44,0.0
20160808:1909,0.0,0.0,0.0,26.4,3.79,0.0
20160808:2009,0.0,0.0,0.0,26.18,3.14,0.0
20160808:2109,0.0,0.0,0.0,25.96,2.5,0.0
20160808:2209,0.0,0.0,0.0,25.75,2.32,0.0
20160808:2309,0.0,0.0,0.0,25.55,2.15,0.0
20160809:0009,0.0,0.0,0.0,25.34,1.97,0.0
20160809:0109,0.0,0.0,0.0,25.05,1.98,0.0
20160809:0209,0.0,0.0,0.0,24.76,1.99,0.0
20160809:0309,0.0,0.0,0.0,24.47,2.0,0.0
20160809:0409,13.17,73.35,13.15,25.47,2.06,0.0
20160809:0509,52.43,255.07,25.76,26.47,2.12,0.0
20160809:0609,108.73,483.58,38.46,27.48,2.18,0.0
20160809:0709,157.21,695.53,50.97,28.08,2.59,0.0
20160809:0809,194.6,872.06,62.71,28.68,3.0,0.0
20160809:0909,215.24,974.06,71.79,29.28,3.41,0.0
20160809:1009,224.98,1013.74,73.0,29.22,4.12,0.0
20160809:1109,217.07,966.21,65.16,29.17,4.84,0.0
20160809:1209,185.51,811.89,53.77,29.11,5.56,0.0
20160809:1309,155.53,674.16,41.37,28.81,5.72,0.0
20160809:1409,101.71,448.33,28.68,28.51,5.89,0.0
20160809:1509,42.55,218.14,16.04,28.21,6.06,0.0
20160809:1609,2.28,21.99,3.65,27.71,5.73,0.0
20160809:1709,0.0,0.0,0.0,27.21,5.4,0.0
20160809:1809,0.0,0.0,0.0,26.71,5.08,0.0
20160809:1909,0.0,0.0,0.0,26.67,4.54,0.0
20160809:2009,0.0,0.0,0.0,26.63,4.01,0.0
20160809:2109,0.0,0.0,0.0,26.59,3.48,0.0
20160809:2209,0.0,0.0,0.0,26.31,3.11,0.0
20160809:2309,0.0,0.0,0.0,26.04,2.74,0.0
20160810:0009,0.0,0.0,0.0,25.76,2.37,0.0
20160810:0109,0.0,0.0,0.0,25.64,2.23,0.0
20160810:0209,0.0,0.0,0.0,25.51,2.1,0.0
20160810:0309,0.0,0.0,0.0,25.38,1.96,0.0
20160810:0409,11.94,67.73,13.04,25.98,2.11,0.0
20160810:0509,47.6,225.1,25.65,26.58,2.27,0.0
20160810:0609,107.34,475.74,38.35,27.19,2.43,0.0
20160810:0709,158.2,696.59,50.85,27.72,2.89,0.0
20160810:0809,192.0,854.56,62.54,28.25,3.35,0.0
20160810:0909,207.18,928.62,71.54,28.78,3.81,0.0
20160810:1009,219.42,981.41,72.71,28.64,4.38,0.0
20160810:1109,218.3,967.55,64.93,28.49,4.96,0.0
20160810:1209,196.22,856.56,53.59,28.35,5.53,0.0
20160810:1309,154.15,666.43,41.2,28.12,5.59,0.0
20160810:1409,103.62,455.68,28.51,27.89,5.65,0.0
20160810:1509,42.28,216.6,15.86,27.66,5.71,0.0
20160810:1609,1.9,19.79,3.46,27.34,5.2,0.0
20160810:1709,0.0,0.0,0.0,27.02,4.7,0.0
20160810:1809,0.0,0.0,0.0,26.69,4.19,0.0
20160810:1909,0.0,0.0,0.0,26.54,3.95,0.0
20160810:2009,0.0,0.0,0.0,26.39,3.71,0.0
20160810:2109,0.0,0.0,0.0,26.24,3.46,0.0
20160810:2209,0.0,0.0,0.0,25.99,3.41,0.0
20160810:2309,0.0,0.0,0.0,25.74,3.35,0.0
20160811:0009,0.0,0.0,0.0,25.49,3.3,0.0
20160811:0109,0.0,0.0,0.0,25.37,2.99,0.0
20160811:0209,0.0,0.0,0.0,25.25,2.69,0.0
20160811:0309,0.0,0.0,0.0,25.13,2.39,0.0
20160811:0409,13.25,77.0,12.92,25.76,2.49,0.0
20160811:0509,52.8,257.65,25.55,26.39,2.6,0.0
20160811:0609,94.11,416.43,38.24,27.03,2.7,0.0
20160811:0709,135.97,596.37,50.72,27.56,3.2,0.0
20160811:0809,196.02,868.95,62.38,28.08,3.71,0.0
20160811:0909,218.46,976.76,71.29,28.61,4.21,0.0
20160811:1009,218.02,970.8,72.42,28.43,4.68,0.0
20160811:1109,221.36,978.66,64.7,28.24,5.15,0.0
20160811:1209,188.88,822.15,53.39,28.06,5.63,0.0
20160811:1309,157.03,677.69,41.02,27.69,5.51,0.0
20160811:1409,104.28,457.75,28.34,27.33,5.39,0.0
20160811:1509,40.9,207.63,15.69,26.96,5.27,0.0
20160811:1609,2.03,20.07,3.27,26.7,4.57,0.0
20160811:1709,0.0,0.0,0.0,26.44,3.88,0.0
20160811:1809,0.0,0.0,0.0,26.18,3.19,0.0
20160811:1909,0.0,0.0,0.0,26.01,2.79,0.0
20160811:2009,0.0,0.0,0.0,25.84,2.4,0.0
20160811:2109,0.0,0.0,0.0,25.67,2.0,0.0
20160811:2209,0.0,0.0,0.0,25.33,2.02,0.0
20160811:2309,0.0,0.0,0.0,24.99,2.04,0.0
20160812:0009,0.0,0.0,0.0,24.65,2.06,0.0
20160812:0109,0.0,0.0,0.0,24.6,1.89,0.0
20160812:0209,0.0,0.0,0.0,24.55,1.72,0.0
20160812:0309,0.0,0.0,0.0,24.49,1.56,0.0
20160812:0409,10.98,62.96,12.81,25.32,1.56,0.0
20160812:0509,52.95,260.62,25.44,26.15,1.56,0.0
20160812:0609,110.64,493.23,38.13,26.98,1.56,0.0
20160812:0709,155.56,691.11,50.6,27.3,1.87,0.0
20160812:0809,193.14,870.25,62.21,27.63,2.18,0.0
20160812:0909,214.61,977.13,71.04,27.95,2.5,0.0
20160812:1009,219.47,994.7,72.13,27.88,3.01,0.0
20160812:1109,214.85,962.77,64.46,27.8,3.53,0.0
20160812:1209,191.4,842.63,53.2,27.73,4.04,0.0
20160812:1309,154.8,673.39,40.84,27.66,4.2,0.0
20160812:1409,103.94,458.83,28.16,27.59,4.35,0.0
20160812:1509,42.0,216.4,15.5,27.52,4.51,0.0
20160812:1609,1.99,19.7,3.08,27.11,4.06,0.0
20160812:1709,0.0,0.0,0.0,26.7,3.61,0.0
20160812:1809,0.0,0.0,0.0,26.29,3.16,0.0
20160812:1909,0.0,0.0,0.0,25.92,2.91,0.0
20160812:2009,0.0,0.0,0.0,25.55,2.65,0.0
20160812:2109,0.0,0.0,0.0,25.17,2.4,0.0
20160812:2209,0.0,0.0,0.0,25.13,2.17,0.0
20160812:2309,0.0,0.0,0.0,25.09,1.95,0.0
20160813:0009,0.0,0.0,0.0,25.05,1.72,0.0
20160813:0109,0.0,0.0,0.0,25.16,1.38,0.0
20160813:0209,0.0,0.0,0.0,25.26,1.04,0.0
20160813:0309,0.0,0.0,0.0,25.36,0.7,0.0
20160813:0409,12.98,76.28,12.69,25.6,0.89,0.0
20160813:0509,53.08,261.94,25.33,25.84,1.07,0.0
20160813:0609,110.86,493.38,38.02,26.09,1.26,0.0
20160813:0709,157.89,701.47,50.47,26.73,1.66,0.0
20160813:0809,194.1,875.36,62.04,27.36,2.06,0.0
20160813:0909,214.69,978.57,70.78,28.0,2.46,0.0
20160813:1009,225.4,1022.7,71.82,28.05,3.14,0.0
20160813:1109,219.93,984.95,64.21,28.09,3.82,0.0
20160813:1209,196.04,861.95,52.99,28.14,4.5,0.0
20160813:1309,156.1,676.97,40.65,27.83,4.79,0.0
20160813:1409,95.78,421.72,27.98,27.52,5.08,0.0
20160813:1509,39.25,199.36,15.32,27.21,5.37,0.0
20160813:1609,1.55,17.03,2.88,26.76,4.76,0.0
20160813:1709,0.0,0.0,0.0,26.31,4.15,0.0
20160813:1809,0.0,0.0,0.0,25.85,3.54,0.0
20160813:1909,0.0,0.0,0.0,25.53,3.02,0.0
20160813:2009,0.0,0.0,0.0,25.2,2.5,0.0
20160813:2109,0.0,0.0,0.0,24.87,1.97,0.0
20160813:2209,0.0,0.0,0.0,24.76,2.15,0.0
20160813:2309,0.0,0.0,0.0,24.65,2.33,0.0
20160814:0009,0.0,0.0,0.0,24.54,2.51,0.0
20160814:0109,0.0,0.0,0.0,24.37,2.49,0.0
20160814:0209,0.0,0.0,0.0,24.2,2.47,0.0
20160814:0309,0.0,0.0,0.0,24.03,2.46,0.0
20160814:0409,13.27,75.41,12.58,25.04,2.43,0.0
20160814:0509,42.91,201.61,25.22,26.05,2.41,0.0
20160814:0609,99.05,438.74,37.91,27.06,2.39,0.0
20160814:0709,137.94,607.7,50.34,27.61,2.68,0.0
20160814:0809,191.04,853.67,61.86,28.15,2.97,0.0
20160814:0909,206.67,932.18,70.52,28.7,3.26,0.0
20160814:1009,203.44,910.57,71.52,28.61,3.91,0.0
20160814:1109,215.42,957.98,63.96,28.52,4.56,0.0
20160814:1209,185.75,812.06,52.78,28.43,5.21,0.0
20160814:1309,144.67,625.86,40.46,28.09,5.49,0.0
20160814:1409,88.19,388.62,27.8,27.76,5.77,0.0
20160814:1509,35.39,178.39,15.13,27.42,6.04,0.0
20160814:1609,1.64,17.4,2.68,27.03,5.48,0.0
20160814:1709,0.0,0.0,0.0,26.64,4.92,0.0
20160814:1809,0.0,0.0,0.0,26.24,4.36,0.0
20160814:1909,0.0,0.0,0.0,26.2,3.69,0.0
20160814:2009,0.0,0.0,0.0,26.16,3.02,0.0
20160814:2109,0.0,0.0,0.0,26.11,2.34,0.0
20160814:2209,0.0,0.0,0.0,25.87,2.44,0.0
20160814:2309,0.0,0.0,0.0,25.63,2.53,0.0
20160815:0009,0.0,0.0,0.0,25.39,2.62,0.0
20160815:0109,0.0,0.0,0.0,25.77,2.98,0.0
20160815:0209,0.0,0.0,0.0,26.15,3.34,0.0
20160815:0309,0.0,0.0,0.0,26.53,3.7,0.0
20160815:0409,9.9,58.21,12.46,26.59,3.52,0.0
20160815:0509,51.52,247.05,25.11,26.64,3.34,0.0
20160815:0609,106.71,469.26,37.8,26.7,3.16,0.0
20160815:0709,159.75,696.07,50.21,26.83,3.56,0.0
20160815:0809,195.37,858.84,61.69,26.96,3.97,0.0
20160815:0909,220.15,975.37,70.25,27.09,4.37,0.0
20160815:1009,212.36,934.47,71.21,26.83,4.92,0.0
20160815:1109,214.36,935.79,63.7,26.58,5.48,0.0
20160815:1209,196.54,846.95,52.57,26.32,6.03,0.0
20160815:1309,155.08,663.72,40.26,26.32,5.78,0.0
20160815:1409,97.45,425.89,27.6,26.31,5.54,0.0
20160815:1509,38.59,195.82,14.93,26.31,5.3,0.0
20160815:1609,1.5,16.49,2.48,25.99,4.69,0.0
20160815:1709,0.0,0.0,0.0,25.68,4.07,0.0
20160815:1809,0.0,0.0,0.0,25.36,3.46,0.0
20160815:1909,0.0,0.0,0.0,25.17,3.05,0.0
20160815:2009,0.0,0.0,0.0,24.98,2.63,0.0
20160815:2109,0.0,0.0,0.0,24.78,2.22,0.0
20160815:2209,0.0,0.0,0.0,24.6,2.49,0.0
20160815:2309,0.0,0.0,0.0,24.43,2.75,0.0
20160816:0009,0.0,0.0,0.0,24.25,3.02,0.0
20160816:0109,0.0,0.0,0.0,24.41,3.06,0.0
20160816:0209,0.0,0.0,0.0,24.57,3.09,0.0
20160816:0309,0.0,0.0,0.0,24.72,3.13,0.0
20160816:0409,11.94,72.36,12.35,25.0,2.96,0.0
20160816:0509,52.9,255.23,25.0,25.28,2.78,0.0
20160816:0609,106.64,467.87,37.68,25.57,2.61,0.0
20160816:0709,162.3,707.77,50.08,25.96,3.0,0.0
20160816:0809,192.08,846.4,61.51,26.34,3.39,0.0
20160816:0909,218.16,970.64,69.98,26.73,3.78,0.0
20160816:1009,219.54,974.07,70.89,26.75,4.23,0.0
20160816:1109,204.64,898.74,63.44,26.77,4.67,0.0
20160816:1209,133.22,576.22,52.35,26.79,5.12,0.0
20160816:1309,101.74,441.4,40.06,26.95,5.06,0.0
20160816:1409,89.38,393.5,27.41,27.1,5.0,0.0
20160816:1509,40.19,207.49,14.73,27.26,4.94,0.0
20160816:1609,1.33,15.57,2.27,26.89,4.3,0.0
20160816:1709,0.0,0.0,0.0,26.52,3.66,0.0
20160816:1809,0.0,0.0,0.0,26.14,3.02,0.0
20160816:1909,0.0,0.0,0.0,25.89,2.87,0.0
20160816:2009,0.0,0.0,0.0,25.64,2.73,0.0
20160816:2109,0.0,0.0,0.0,25.39,2.58,0.0
20160816:2209,0.0,0.0,0.0,25.13,2.68,0.0
20160816:2309,0.0,0.0,0.0,24.87,2.77,0.0
20160817:0009,0.0,0.0,0.0,24.6,2.87,0.0
20160817:0109,0.0,0.0,0.0,24.48,2.74,0.0
20160817:0209,0.0,0.0,0.0,24.36,2.6,0.0
20160817:0309,0.0,0.0,0.0,24.24,2.47,0.0
20160817:0409,12.5,73.06,12.23,25.12,2.63,0.0
20160817:0509,52.92,256.16,24.89,25.99,2.78,0.0
20160817:0609,108.0,475.74,37.57,26.87,2.94,0.0
20160817:0709,161.12,704.66,49.94,27.07,3.28,0.0
20160817:0809,198.83,879.19,61.32,27.27,3.62,0.0
20160817:0909,220.3,982.59,69.71,27.47,3.96,0.0
20160817:1009,216.85,964.23,70.58,27.2,4.18,0.0
20160817:1109,202.74,892.94,63.17,26.93,4.4,0.0
20160817:1209,149.46,647.83,52.12,26.66,4.62,0.0
20160817:1309,153.68,663.01,39.86,26.65,4.67,0.0
20160817:1409,97.73,429.13,27.21,26.64,4.71,0.0
20160817:1509,28.69,144.47,14.53,26.63,4.76,0.0
20160817:1609,1.05,13.74,2.05,26.34,4.23,0.0
20160817:1709,0.0,0.0,0.0,26.05,3.7,0.0
20160817:1809,0.0,0.0,0.0,25.75,3.17,0.0
20160817:1909,0.0,0.0,0.0,25.53,2.78,0.0
20160817:2009,0.0,0.0,0.0,25.31,2.39,0.0
20160817:2109,0.0,0.0,0.0,25.09,2.0,0.0
20160817:2209,0.0,0.0,0.0,24.92,1.62,0.0
20160817:2309,0.0,0.0,0.0,24.75,1.24,0.0
20160818:0009,0.0,0.0,0.0,24.57,0.86,0.0
20160818:0109,0.0,0.0,0.0,24.65,0.95,0.0
20160818:0209,0.0,0.0,0.0,24.73,1.05,0.0
20160818:0309,0.0,0.0,0.0,24.8,1.14,0.0
20160818:0409,10.93,63.13,12.12,25.42,1.37,0.0
20160818:0509,50.88,244.2,24.78,26.04,1.6,0.0
20160818:0609,85.83,381.55,37.45,26.67,1.82,0.0
20160818:0709,123.45,544.17,49.81,27.27,2.36,0.0
20160818:0809,194.83,870.89,61.14,27.87,2.9,0.0
20160818:0909,209.99,944.93,69.43,28.47,3.43,0.0
20160818:1009,221.54,992.64,70.25,28.39,4.18,0.0
20160818:1109,213.0,942.51,62.9,28.3,4.92,0.0
20160818:1209,196.51,856.4,51.89,28.22,5.67,0.0
20160818:1309,149.47,645.35,39.65,27.9,5.6,0.0
