time,P,G(i),H_sun,T2m,WS10m,Int
20160119:1509,0.0,0.0,0.0,12.51,4.84,0.0
20160119:1609,0.0,0.0,0.0,11.5,4.1,0.0
20160119:1709,0.0,0.0,0.0,10.49,3.35,0.0
20160119:1809,0.0,0.0,0.0,9.48,2.61,0.0
20160119:1909,0.0,0.0,0.0,8.65,2.5,0.0
20160119:2009,0.0,0.0,0.0,7.81,2.4,0.0
20160119:2109,0.0,0.0,0.0,6.98,2.29,0.0
20160119:2209,0.0,0.0,0.0,6.57,2.26,0.0
20160119:2309,0.0,0.0,0.0,6.16,2.23,0.0
20160120:0009,0.0,0.0,0.0,5.75,2.21,0.0
20160120:0109,0.0,0.0,0.0,5.5,2.15,0.0
20160120:0209,0.0,0.0,0.0,5.25,2.1,0.0
20160120:0309,0.0,0.0,0.0,5.0,2.04,0.0
20160120:0409,0.0,0.0,0.0,5.21,1.96,0.0
20160120:0509,0.0,0.0,0.0,5.42,1.89,0.0
20160120:0609,83.15,337.41,13.29,5.62,1.81,0.0
20160120:0709,150.81,606.15,23.52,7.82,1.75,0.0
20160120:0809,190.26,784.51,31.97,10.01,1.7,0.0
20160120:0909,216.23,915.76,37.73,12.21,1.64,0.0
20160120:1009,223.42,955.93,39.87,12.94,1.61,0.0
20160120:1109,214.42,916.97,37.93,13.67,1.58,0.0
20160120:1209,187.4,790.95,32.32,14.4,1.54,0.0
20160120:1309,137.78,572.52,23.99,14.31,1.42,0.0
20160120:1409,57.99,251.3,13.83,14.21,1.29,0.0
20160120:1509,0.0,0.0,0.0,14.12,1.16,0.0
20160120:1609,0.0,0.0,0.0,13.66,0.93,0.0
20160120:1709,0.0,0.0,0.0,13.2,0.7,0.0
20160120:1809,0.0,0.0,0.0,12.74,0.47,0.0
20160120:1909,0.0,0.0,0.0,11.23,0.62,0.0
20160120:2009,0.0,0.0,0.0,9.73,0.76,0.0
20160120:2109,0.0,0.0,0.0,8.22,0.91,0.0
20160120:2209,0.0,0.0,0.0,7.46,1.05,0.0
20160120:2309,0.0,0.0,0.0,6.69,1.19,0.0
20160121:0009,0.0,0.0,0.0,5.93,1.32,0.0
20160121:0109,0.0,0.0,0.0,5.88,1.13,0.0
20160121:0209,0.0,0.0,0.0,5.84,0.93,0.0
20160121:0309,0.0,0.0,0.0,5.79,0.73,0.0
20160121:0409,0.0,0.0,0.0,6.0,0.77,0.0
20160121:0509,0.0,0.0,0.0,6.2,0.8,0.0
20160121:0609,92.5,378.63,13.38,6.4,0.84,0.0
20160121:0709,114.98,467.19,23.64,8.71,0.73,0.0
20160121:0809,177.92,753.28,32.12,11.01,0.61,0.0
20160121:0909,199.61,858.03,37.92,13.32,0.5,0.0
20160121:1009,220.51,963.7,40.09,14.27,0.8,0.0
20160121:1109,211.57,920.01,38.16,15.22,1.11,0.0
20160121:1209,186.67,796.88,32.55,16.17,1.42,0.0
20160121:1309,138.83,579.05,24.2,16.03,1.84,0.0
20160121:1409,60.48,262.3,14.02,15.89,2.26,0.0
20160121:1509,0.0,1.91,2.67,15.76,2.68,0.0
20160121:1609,0.0,0.0,0.0,14.06,2.69,0.0
20160121:1709,0.0,0.0,0.0,12.36,2.71,0.0
20160121:1809,0.0,0.0,0.0,10.66,2.73,0.0
20160121:1909,0.0,0.0,0.0,9.91,2.72,0.0
20160121:2009,0.0,0.0,0.0,9.15,2.71,0.0
20160121:2109,0.0,0.0,0.0,8.4,2.7,0.0
20160121:2209,0.0,0.0,0.0,8.02,2.58,0.0
20160121:2309,0.0,0.0,0.0,7.64,2.46,0.0
20160122:0009,0.0,0.0,0.0,7.26,2.33,0.0
20160122:0109,0.0,0.0,0.0,6.87,1.92,0.0
20160122:0209,0.0,0.0,0.0,6.47,1.51,0.0
20160122:0309,0.0,0.0,0.0,6.08,1.1,0.0
20160122:0409,0.0,0.0,0.0,6.29,1.3,0.0
20160122:0509,0.0,0.0,0.0,6.5,1.5,0.0
20160122:0609,82.41,336.42,13.47,6.7,1.7,0.0
20160122:0709,148.84,600.39,23.76,9.12,2.01,0.0
20160122:0809,192.45,793.94,32.28,11.54,2.32,0.0
20160122:0909,219.55,925.83,38.12,13.96,2.63,0.0
20160122:1009,231.57,979.77,40.31,14.79,3.15,0.0
20160122:1109,223.03,938.47,38.39,15.62,3.67,0.0
20160122:1209,199.97,833.58,32.78,16.45,4.19,0.0
20160122:1309,142.57,587.71,24.41,16.27,4.32,0.0
20160122:1409,88.63,374.39,14.22,16.08,4.44,0.0
20160122:1509,0.0,1.91,2.85,15.9,4.57,0.0
20160122:1609,0.0,0.0,0.0,14.72,4.34,0.0
20160122:1709,0.0,0.0,0.0,13.55,4.11,0.0
20160122:1809,0.0,0.0,0.0,12.38,3.88,0.0
20160122:1909,0.0,0.0,0.0,11.68,3.75,0.0
20160122:2009,0.0,0.0,0.0,10.99,3.62,0.0
20160122:2109,0.0,0.0,0.0,10.29,3.49,0.0
20160122:2209,0.0,0.0,0.0,9.94,3.46,0.0
20160122:2309,0.0,0.0,0.0,9.6,3.43,0.0
20160123:0009,0.0,0.0,0.0,9.25,3.41,0.0
20160123:0109,0.0,0.0,0.0,9.12,3.47,0.0
20160123:0209,0.0,0.0,0.0,9.0,3.53,0.0
20160123:0309,0.0,0.0,0.0,8.87,3.59,0.0
20160123:0409,0.0,0.0,0.0,9.2,3.66,0.0
20160123:0509,0.0,0.0,0.0,9.53,3.73,0.0
20160123:0609,83.13,341.02,13.56,9.86,3.81,0.0
20160123:0709,149.09,596.49,23.89,11.51,4.83,0.0
20160123:0809,193.16,778.79,32.44,13.15,5.85,0.0
20160123:0909,177.94,715.09,38.32,14.8,6.87,0.0
20160123:1009,150.55,603.27,40.54,15.35,7.2,0.0
20160123:1109,39.88,175.52,38.63,15.91,7.54,0.0
20160123:1209,8.08,47.64,33.01,16.47,7.88,0.0
20160123:1309,120.26,487.46,24.63,15.76,7.62,0.0
20160123:1409,68.5,289.12,14.41,15.05,7.36,0.0
20160123:1509,0.0,6.19,3.03,14.34,7.1,0.0
20160123:1609,0.0,0.0,0.0,13.41,6.42,0.0
20160123:1709,0.0,0.0,0.0,12.49,5.74,0.0
20160123:1809,0.0,0.0,0.0,11.57,5.06,0.0
20160123:1909,0.0,0.0,0.0,10.8,4.92,0.0
20160123:2009,0.0,0.0,0.0,10.04,4.79,0.0
20160123:2109,0.0,0.0,0.0,9.27,4.65,0.0
20160123:2209,0.0,0.0,0.0,8.91,4.72,0.0
20160123:2309,0.0,0.0,0.0,8.55,4.8,0.0
20160124:0009,0.0,0.0,0.0,8.19,4.87,0.0
20160124:0109,0.0,0.0,0.0,7.83,4.64,0.0
20160124:0209,0.0,0.0,0.0,7.46,4.42,0.0
20160124:0309,0.0,0.0,0.0,7.1,4.19,0.0
20160124:0409,0.0,0.0,0.0,7.32,4.42,0.0
20160124:0509,0.0,0.0,0.0,7.54,4.65,0.0
20160124:0609,9.4,51.96,13.67,7.76,4.88,0.0
20160124:0709,48.92,204.45,24.02,8.94,6.05,0.0
20160124:0809,42.1,180.07,32.61,10.13,7.22,0.0
20160124:0909,165.14,657.07,38.53,11.31,8.39,0.0
20160124:1009,199.62,793.67,40.78,11.88,8.76,0.0
20160124:1109,23.98,111.47,38.88,12.46,9.14,0.0
20160124:1209,35.43,156.25,33.24,13.04,9.52,0.0
20160124:1309,149.68,592.53,24.85,12.64,9.06,0.0
20160124:1409,40.94,177.05,14.61,12.24,8.61,0.0
20160124:1509,0.0,5.98,3.21,11.85,8.15,0.0
20160124:1609,0.0,0.0,0.0,10.99,7.46,0.0
20160124:1709,0.0,0.0,0.0,10.13,6.76,0.0
20160124:1809,0.0,0.0,0.0,9.27,6.07,0.0
20160124:1909,0.0,0.0,0.0,8.71,5.94,0.0
20160124:2009,0.0,0.0,0.0,8.14,5.81,0.0
20160124:2109,0.0,0.0,0.0,7.58,5.68,0.0
20160124:2209,0.0,0.0,0.0,7.32,5.67,0.0
20160124:2309,0.0,0.0,0.0,7.05,5.66,0.0
20160125:0009,0.0,0.0,0.0,6.79,5.66,0.0
20160125:0109,0.0,0.0,0.0,6.49,5.42,0.0
20160125:0209,0.0,0.0,0.0,6.18,5.19,0.0
20160125:0309,0.0,0.0,0.0,5.88,4.95,0.0
20160125:0409,0.0,0.0,0.0,6.11,4.89,0.0
20160125:0509,0.0,0.0,0.0,6.33,4.82,0.0
20160125:0609,96.67,387.88,13.77,6.55,4.76,0.0
20160125:0709,99.69,394.2,24.16,8.05,5.68,0.0
20160125:0809,216.92,859.77,32.79,9.54,6.61,0.0
20160125:0909,207.36,815.88,38.74,11.04,7.53,0.0
20160125:1009,178.58,706.14,41.02,11.39,7.74,0.0
20160125:1109,219.6,875.22,39.13,11.75,7.94,0.0
20160125:1209,109.1,433.64,33.49,12.1,8.15,0.0
20160125:1309,66.21,272.85,25.07,11.46,7.58,0.0
20160125:1409,14.65,74.49,14.82,10.82,7.01,0.0
20160125:1509,0.0,2.86,3.39,10.19,6.44,0.0
20160125:1609,0.0,0.0,0.0,9.54,5.58,0.0
20160125:1709,0.0,0.0,0.0,8.9,4.71,0.0
20160125:1809,0.0,0.0,0.0,8.26,3.85,0.0
20160125:1909,0.0,0.0,0.0,7.54,3.74,0.0
20160125:2009,0.0,0.0,0.0,6.82,3.64,0.0
20160125:2109,0.0,0.0,0.0,6.1,3.53,0.0
20160125:2209,0.0,0.0,0.0,5.78,3.61,0.0
20160125:2309,0.0,0.0,0.0,5.47,3.69,0.0
20160126:0009,0.0,0.0,0.0,5.15,3.77,0.0
20160126:0109,0.0,0.0,0.0,5.21,3.69,0.0
20160126:0209,0.0,0.0,0.0,5.27,3.61,0.0
20160126:0309,0.0,0.0,0.0,5.33,3.53,0.0
20160126:0409,0.0,0.0,0.0,5.51,3.55,0.0
20160126:0509,1.3,14.29,2.36,5.69,3.57,0.0
20160126:0609,14.94,73.9,13.89,5.86,3.59,0.0
20160126:0709,53.21,220.12,24.31,6.92,4.22,0.0
20160126:0809,148.22,574.45,32.97,7.97,4.85,0.0
20160126:0909,239.76,967.4,38.96,9.03,5.48,0.0
20160126:1009,239.76,971.57,41.27,9.61,5.88,0.0
20160126:1109,98.31,395.66,39.39,10.2,6.29,0.0
20160126:1209,54.4,227.71,33.73,10.79,6.69,0.0
20160126:1309,153.09,608.13,25.29,10.67,6.56,0.0
20160126:1409,52.43,220.47,15.02,10.55,6.42,0.0
20160126:1509,0.0,3.81,3.58,10.43,6.29,0.0
20160126:1609,0.0,0.0,0.0,9.71,5.44,0.0
20160126:1709,0.0,0.0,0.0,8.99,4.6,0.0
20160126:1809,0.0,0.0,0.0,8.27,3.75,0.0
20160126:1909,0.0,0.0,0.0,7.51,3.56,0.0
20160126:2009,0.0,0.0,0.0,6.76,3.37,0.0
20160126:2109,0.0,0.0,0.0,6.0,3.19,0.0
20160126:2209,0.0,0.0,0.0,5.75,3.2,0.0
20160126:2309,0.0,0.0,0.0,5.49,3.2,0.0
20160127:0009,0.0,0.0,0.0,5.24,3.21,0.0
20160127:0109,0.0,0.0,0.0,5.93,3.5,0.0
20160127:0209,0.0,0.0,0.0,6.62,3.78,0.0
20160127:0309,0.0,0.0,0.0,7.31,4.07,0.0
20160127:0409,0.0,0.0,0.0,7.38,3.94,0.0
20160127:0509,10.15,63.79,2.45,7.45,3.82,0.0
20160127:0609,98.49,398.21,14.0,7.51,3.7,0.0
20160127:0709,65.56,267.05,24.46,8.22,4.23,0.0
20160127:0809,219.41,877.49,33.16,8.92,4.77,0.0
20160127:0909,247.06,999.72,39.19,9.63,5.31,0.0
20160127:1009,15.49,77.17,41.53,10.29,5.59,0.0
20160127:1109,198.62,805.15,39.65,10.96,5.86,0.0
20160127:1209,195.06,779.92,33.98,11.62,6.14,0.0
20160127:1309,30.72,137.2,25.52,11.09,6.15,0.0
20160127:1409,82.65,339.44,15.22,10.56,6.17,0.0
20160127:1509,0.24,8.99,3.76,10.03,6.18,0.0
20160127:1609,0.0,0.0,0.0,9.19,5.68,0.0
20160127:1709,0.0,0.0,0.0,8.36,5.18,0.0
20160127:1809,0.0,0.0,0.0,7.53,4.68,0.0
20160127:1909,0.0,0.0,0.0,6.99,4.38,0.0
20160127:2009,0.0,0.0,0.0,6.46,4.09,0.0
20160127:2109,0.0,0.0,0.0,5.92,3.79,0.0
20160127:2209,0.0,0.0,0.0,5.63,3.48,0.0
20160127:2309,0.0,0.0,0.0,5.35,3.17,0.0
20160128:0009,0.0,0.0,0.0,5.06,2.86,0.0
20160128:0109,0.0,0.0,0.0,4.82,2.81,0.0
20160128:0209,0.0,0.0,0.0,4.59,2.77,0.0
20160128:0309,0.0,0.0,0.0,4.35,2.73,0.0
20160128:0409,0.0,0.0,0.0,4.65,2.68,0.0
20160128:0509,8.99,57.2,2.55,4.95,2.63,0.0
20160128:0609,91.93,370.07,14.13,5.25,2.58,0.0
20160128:0709,168.67,668.77,24.61,7.06,3.28,0.0
20160128:0809,218.56,879.98,33.35,8.86,3.99,0.0
20160128:0909,247.56,1011.25,39.42,10.67,4.69,0.0
20160128:1009,256.36,1055.07,41.79,11.33,4.71,0.0
20160128:1109,139.81,561.86,39.91,12.0,4.74,0.0
20160128:1209,101.84,414.63,34.23,12.66,4.76,0.0
20160128:1309,24.39,113.38,25.74,12.44,4.68,0.0
20160128:1409,6.7,40.91,15.43,12.22,4.6,0.0
20160128:1509,0.0,3.81,3.95,12.01,4.52,0.0
20160128:1609,0.0,0.0,0.0,10.94,4.19,0.0
20160128:1709,0.0,0.0,0.0,9.87,3.86,0.0
20160128:1809,0.0,0.0,0.0,8.8,3.53,0.0
20160128:1909,0.0,0.0,0.0,8.24,3.35,0.0
20160128:2009,0.0,0.0,0.0,7.69,3.17,0.0
20160128:2109,0.0,0.0,0.0,7.13,2.99,0.0
20160128:2209,0.0,0.0,0.0,6.72,2.7,0.0
20160128:2309,0.0,0.0,0.0,6.3,2.4,0.0
20160129:0009,0.0,0.0,0.0,5.89,2.11,0.0
20160129:0109,0.0,0.0,0.0,5.51,1.91,0.0
20160129:0209,0.0,0.0,0.0,5.14,1.71,0.0
20160129:0309,0.0,0.0,0.0,4.76,1.52,0.0
20160129:0409,0.0,0.0,0.0,5.16,1.06,0.0
20160129:0509,11.81,71.49,2.65,5.56,0.6,0.0
20160129:0609,94.47,388.17,14.26,5.96,0.14,0.0
20160129:0709,130.47,525.51,24.77,8.04,0.87,0.0
20160129:0809,177.67,733.43,33.55,10.12,1.6,0.0
20160129:0909,223.0,936.39,39.66,12.2,2.33,0.0
20160129:1009,249.62,1058.55,42.05,13.01,2.91,0.0
20160129:1109,239.33,1006.52,40.18,13.83,3.49,0.0
20160129:1209,211.31,873.92,34.48,14.65,4.07,0.0
20160129:1309,162.14,662.37,25.98,14.38,4.01,0.0
20160129:1409,75.15,316.4,15.63,14.11,3.95,0.0
20160129:1509,0.17,8.43,4.14,13.84,3.89,0.0
20160129:1609,0.0,0.0,0.0,12.58,3.67,0.0
20160129:1709,0.0,0.0,0.0,11.33,3.46,0.0
20160129:1809,0.0,0.0,0.0,10.08,3.24,0.0
20160129:1909,0.0,0.0,0.0,9.33,3.01,0.0
20160129:2009,0.0,0.0,0.0,8.59,2.78,0.0
20160129:2109,0.0,0.0,0.0,7.84,2.55,0.0
20160129:2209,0.0,0.0,0.0,7.4,2.18,0.0
20160129:2309,0.0,0.0,0.0,6.96,1.81,0.0
20160130:0009,0.0,0.0,0.0,6.52,1.43,0.0
20160130:0109,0.0,0.0,0.0,6.42,1.53,0.0
20160130:0209,0.0,0.0,0.0,6.31,1.62,0.0
20160130:0309,0.0,0.0,0.0,6.21,1.71,0.0
20160130:0409,0.0,0.0,0.0,6.6,1.58,0.0
20160130:0509,8.94,60.42,2.76,6.98,1.44,0.0
20160130:0609,70.76,291.4,14.39,7.36,1.31,0.0
20160130:0709,164.39,671.6,24.94,9.46,1.46,0.0
20160130:0809,207.14,869.27,33.76,11.55,1.6,0.0
20160130:0909,229.97,989.12,39.91,13.65,1.75,0.0
20160130:1009,218.36,933.92,42.32,14.53,2.42,0.0
20160130:1109,238.76,1016.58,40.45,15.42,3.09,0.0
20160130:1209,194.68,810.97,34.74,16.31,3.77,0.0
20160130:1309,133.8,550.07,26.21,15.96,3.55,0.0
20160130:1409,31.63,143.86,15.84,15.6,3.33,0.0
20160130:1509,0.0,4.76,4.32,15.25,3.12,0.0
20160130:1609,0.0,0.0,0.0,13.92,2.94,0.0
20160130:1709,0.0,0.0,0.0,12.59,2.76,0.0
20160130:1809,0.0,0.0,0.0,11.26,2.58,0.0
20160130:1909,0.0,0.0,0.0,10.55,2.46,0.0
20160130:2009,0.0,0.0,0.0,9.84,2.34,0.0
20160130:2109,0.0,0.0,0.0,9.13,2.22,0.0
20160130:2209,0.0,0.0,0.0,8.87,2.27,0.0
20160130:2309,0.0,0.0,0.0,8.6,2.31,0.0
20160131:0009,0.0,0.0,0.0,8.34,2.36,0.0
20160131:0109,0.0,0.0,0.0,8.34,2.41,0.0
20160131:0209,0.0,0.0,0.0,8.35,2.47,0.0
20160131:0309,0.0,0.0,0.0,8.35,2.52,0.0
20160131:0409,0.0,0.0,0.0,8.6,2.36,0.0
20160131:0509,0.02,6.68,2.87,8.84,2.2,0.0
20160131:0609,81.26,334.61,14.53,9.08,2.04,0.0
20160131:0709,164.74,671.06,25.11,10.77,2.29,0.0
20160131:0809,208.48,867.69,33.97,12.46,2.53,0.0
20160131:0909,233.86,991.61,40.16,14.15,2.77,0.0
20160131:1009,242.35,1038.8,42.6,14.95,2.75,0.0
20160131:1109,228.36,977.66,40.73,15.76,2.73,0.0
20160131:1209,185.6,783.88,35.0,16.56,2.7,0.0
20160131:1309,73.72,312.53,26.44,16.53,2.78,0.0
20160131:1409,18.03,89.86,16.05,16.49,2.85,0.0
20160131:1509,0.44,10.97,4.51,16.46,2.92,0.0
20160131:1609,0.0,0.0,0.0,15.96,2.9,0.0
20160131:1709,0.0,0.0,0.0,15.46,2.87,0.0
20160131:1809,0.0,0.0,0.0,14.96,2.84,0.0
20160131:1909,0.0,0.0,0.0,14.48,2.84,0.0
20160131:2009,0.0,0.0,0.0,13.99,2.84,0.0
20160131:2109,0.0,0.0,0.0,13.51,2.84,0.0
20160131:2209,0.0,0.0,0.0,12.98,2.66,0.0
20160131:2309,0.0,0.0,0.0,12.46,2.48,0.0
20160201:0009,0.0,0.0,0.0,11.93,2.3,0.0
20160201:0109,0.0,0.0,0.0,10.9,2.2,0.0
20160201:0209,0.0,0.0,0.0,9.87,2.09,0.0
20160201:0309,0.0,0.0,0.0,8.83,1.99,0.0
20160201:0409,0.0,0.0,0.0,8.96,2.01,0.0
20160201:0509,3.56,28.6,2.99,9.08,2.03,0.0
20160201:0609,87.09,358.33,14.68,9.21,2.06,0.0
20160201:0709,161.03,656.03,25.29,10.97,2.24,0.0
20160201:0809,202.9,844.54,34.19,12.73,2.43,0.0
20160201:0909,227.5,966.38,40.41,14.49,2.62,0.0
20160201:1009,213.4,899.52,42.88,15.14,3.09,0.0
20160201:1109,65.18,276.45,41.01,15.79,3.56,0.0
20160201:1209,106.86,441.59,35.26,16.44,4.03,0.0
20160201:1309,79.88,332.5,26.68,16.16,4.41,0.0
20160201:1409,24.7,116.28,16.26,15.88,4.8,0.0
20160201:1509,2.54,22.1,4.7,15.59,5.19,0.0
20160201:1609,0.0,0.0,0.0,15.24,4.69,0.0
20160201:1709,0.0,0.0,0.0,14.89,4.18,0.0
20160201:1809,0.0,0.0,0.0,14.54,3.68,0.0
20160201:1909,0.0,0.0,0.0,13.96,3.36,0.0
20160201:2009,0.0,0.0,0.0,13.37,3.04,0.0
20160201:2109,0.0,0.0,0.0,12.78,2.72,0.0
20160201:2209,0.0,0.0,0.0,12.13,2.72,0.0
20160201:2309,0.0,0.0,0.0,11.47,2.73,0.0
20160202:0009,0.0,0.0,0.0,10.81,2.73,0.0
20160202:0109,0.0,0.0,0.0,10.49,2.84,0.0
20160202:0209,0.0,0.0,0.0,10.16,2.94,0.0
20160202:0309,0.0,0.0,0.0,9.83,3.05,0.0
20160202:0409,0.0,0.0,0.0,10.02,2.87,0.0
20160202:0509,6.59,44.85,3.12,10.2,2.69,0.0
20160202:0609,96.44,397.33,14.83,10.38,2.51,0.0
20160202:0709,163.38,662.1,25.47,11.91,3.37,0.0
20160202:0809,209.35,859.08,34.41,13.44,4.22,0.0
20160202:0909,236.88,983.27,40.67,14.97,5.08,0.0
20160202:1009,223.1,925.27,43.17,15.77,5.36,0.0
20160202:1109,212.24,878.43,41.3,16.57,5.64,0.0
20160202:1209,120.1,493.35,35.52,17.36,5.92,0.0
20160202:1309,61.35,260.47,26.91,17.06,5.75,0.0
20160202:1409,98.1,411.02,16.47,16.76,5.58,0.0
20160202:1509,8.86,55.65,4.89,16.45,5.41,0.0
20160202:1609,0.0,0.0,0.0,15.43,5.02,0.0
20160202:1709,0.0,0.0,0.0,14.41,4.63,0.0
20160202:1809,0.0,0.0,0.0,13.38,4.25,0.0
20160202:1909,0.0,0.0,0.0,12.71,4.04,0.0
20160202:2009,0.0,0.0,0.0,12.03,3.83,0.0
20160202:2109,0.0,0.0,0.0,11.35,3.61,0.0
20160202:2209,0.0,0.0,0.0,10.85,3.43,0.0
20160202:2309,0.0,0.0,0.0,10.34,3.25,0.0
20160203:0009,0.0,0.0,0.0,9.83,3.06,0.0
20160203:0109,0.0,0.0,0.0,9.62,2.96,0.0
20160203:0209,0.0,0.0,0.0,9.41,2.86,0.0
20160203:0309,0.0,0.0,0.0,9.2,2.76,0.0
20160203:0409,0.0,0.0,0.0,9.39,2.74,0.0
20160203:0509,8.08,52.58,3.25,9.57,2.73,0.0
20160203:0609,83.79,344.77,14.98,9.76,2.72,0.0
20160203:0709,159.36,644.61,25.66,11.75,3.43,0.0
20160203:0809,206.67,849.42,34.64,13.74,4.15,0.0
20160203:0909,233.1,972.29,40.94,15.73,4.87,0.0
20160203:1009,241.49,1016.54,43.46,16.84,4.94,0.0
20160203:1109,232.86,981.11,41.59,17.95,5.02,0.0
20160203:1209,209.51,878.19,35.79,19.05,5.09,0.0
20160203:1309,163.74,677.48,27.15,18.8,5.34,0.0
20160203:1409,94.01,397.37,16.68,18.55,5.59,0.0
20160203:1509,8.29,52.82,5.08,18.3,5.83,0.0
20160203:1609,0.0,0.0,0.0,17.07,5.43,0.0
20160203:1709,0.0,0.0,0.0,15.83,5.03,0.0
20160203:1809,0.0,0.0,0.0,14.59,4.63,0.0
20160203:1909,0.0,0.0,0.0,13.76,4.46,0.0
20160203:2009,0.0,0.0,0.0,12.93,4.28,0.0
20160203:2109,0.0,0.0,0.0,12.1,4.1,0.0
20160203:2209,0.0,0.0,0.0,11.44,3.96,0.0
20160203:2309,0.0,0.0,0.0,10.78,3.82,0.0
20160204:0009,0.0,0.0,0.0,10.11,3.68,0.0
20160204:0109,0.0,0.0,0.0,9.64,3.67,0.0
20160204:0209,0.0,0.0,0.0,9.17,3.66,0.0
20160204:0309,0.0,0.0,0.0,8.69,3.66,0.0
20160204:0409,0.0,0.0,0.0,8.77,3.49,0.0
20160204:0509,3.17,25.65,3.38,8.84,3.32,0.0
20160204:0609,28.71,128.8,15.14,8.92,3.16,0.0
20160204:0709,59.81,249.73,25.85,11.46,2.95,0.0
20160204:0809,202.38,844.49,34.87,14.0,2.74,0.0
20160204:0909,225.11,967.33,41.21,16.54,2.54,0.0
20160204:1009,230.95,1005.47,43.75,18.07,2.51,0.0
20160204:1109,217.68,948.59,41.88,19.6,2.49,0.0
20160204:1209,186.53,806.37,36.06,21.12,2.47,0.0
20160204:1309,141.53,604.07,27.39,21.07,2.24,0.0
20160204:1409,84.25,366.37,16.89,21.02,2.01,0.0
20160204:1509,7.94,51.23,5.27,20.96,1.78,0.0
20160204:1609,0.0,0.0,0.0,18.81,2.07,0.0
20160204:1709,0.0,0.0,0.0,16.65,2.37,0.0
20160204:1809,0.0,0.0,0.0,14.49,2.66,0.0
20160204:1909,0.0,0.0,0.0,13.4,2.51,0.0
20160204:2009,0.0,0.0,0.0,12.31,2.36,0.0
20160204:2109,0.0,0.0,0.0,11.21,2.21,0.0
20160204:2209,0.0,0.0,0.0,10.6,1.89,0.0
20160204:2309,0.0,0.0,0.0,9.99,1.56,0.0
20160205:0009,0.0,0.0,0.0,9.38,1.24,0.0
20160205:0109,0.0,0.0,0.0,8.97,1.4,0.0
20160205:0209,0.0,0.0,0.0,8.56,1.55,0.0
20160205:0309,0.0,0.0,0.0,8.14,1.71,0.0
20160205:0409,0.0,0.0,0.0,8.42,2.17,0.0
20160205:0509,2.06,19.3,3.52,8.69,2.63,0.0
20160205:0609,29.93,133.54,15.3,8.97,3.09,0.0
20160205:0709,154.3,622.38,26.05,11.73,3.72,0.0
20160205:0809,208.69,859.96,35.1,14.5,4.36,0.0
20160205:0909,232.56,976.63,41.49,17.27,4.99,0.0
20160205:1009,240.68,1014.8,44.05,18.02,5.42,0.0
20160205:1109,230.15,966.56,42.18,18.78,5.85,0.0
20160205:1209,205.1,854.07,36.33,19.53,6.28,0.0
20160205:1309,162.16,668.2,27.63,18.99,6.29,0.0
20160205:1409,95.93,404.05,17.11,18.45,6.31,0.0
20160205:1509,8.49,53.33,5.45,17.9,6.33,0.0
20160205:1609,0.0,0.0,0.0,16.81,5.65,0.0
20160205:1709,0.0,0.0,0.0,15.72,4.96,0.0
20160205:1809,0.0,0.0,0.0,14.62,4.28,0.0
20160205:1909,0.0,0.0,0.0,13.84,4.28,0.0
20160205:2009,0.0,0.0,0.0,13.06,4.29,0.0
20160205:2109,0.0,0.0,0.0,12.28,4.29,0.0
20160205:2209,0.0,0.0,0.0,11.8,4.46,0.0
20160205:2309,0.0,0.0,0.0,11.32,4.63,0.0
20160206:0009,0.0,0.0,0.0,10.83,4.8,0.0
20160206:0109,0.0,0.0,0.0,10.63,5.15,0.0
20160206:0209,0.0,0.0,0.0,10.43,5.5,0.0
20160206:0309,0.0,0.0,0.0,10.22,5.85,0.0
20160206:0409,0.0,0.0,0.0,10.22,6.08,0.0
20160206:0509,9.02,56.61,3.67,10.22,6.32,0.0
20160206:0609,93.5,379.45,15.47,10.22,6.55,0.0
20160206:0709,160.59,634.8,26.25,11.4,7.55,0.0
20160206:0809,210.31,837.07,35.35,12.58,8.55,0.0
20160206:0909,238.65,958.34,41.77,13.77,9.54,0.0
20160206:1009,243.27,980.61,44.36,14.29,9.76,0.0
20160206:1109,65.37,273.09,42.48,14.81,9.97,0.0
20160206:1209,46.74,201.61,36.61,15.33,10.18,0.0
20160206:1309,66.43,276.01,27.87,14.82,9.84,0.0
20160206:1409,39.0,171.13,17.32,14.3,9.5,0.0
20160206:1509,2.09,19.05,5.64,13.78,9.16,0.0
20160206:1609,0.0,0.0,0.0,12.99,8.52,0.0
20160206:1709,0.0,0.0,0.0,12.2,7.88,0.0
20160206:1809,0.0,0.0,0.0,11.41,7.24,0.0
20160206:1909,0.0,0.0,0.0,10.72,7.34,0.0
20160206:2009,0.0,0.0,0.0,10.02,7.43,0.0
20160206:2109,0.0,0.0,0.0,9.32,7.53,0.0
20160206:2209,0.0,0.0,0.0,9.02,7.66,0.0
20160206:2309,0.0,0.0,0.0,8.71,7.78,0.0
20160207:0009,0.0,0.0,0.0,8.4,7.9,0.0
20160207:0109,0.0,0.0,0.0,8.25,7.58,0.0
20160207:0209,0.0,0.0,0.0,8.1,7.26,0.0
20160207:0309,0.0,0.0,0.0,7.95,6.94,0.0
20160207:0409,0.0,0.0,0.0,8.23,6.91,0.0
20160207:0509,3.41,26.62,3.81,8.51,6.87,0.0
20160207:0609,37.86,163.26,15.65,8.79,6.84,0.0
20160207:0709,65.92,268.88,26.46,9.91,7.55,0.0
20160207:0809,82.89,334.74,35.59,11.04,8.27,0.0
