time,P,G(i),H_sun,T2m,WS10m,Int
20161021:0809,37.99,176.07,43.06,24.52,2.42,0.0
20161021:0909,90.4,395.75,46.43,25.78,2.79,0.0
20161021:1009,162.35,707.66,45.25,25.56,3.21,0.0
20161021:1109,194.96,851.27,39.84,25.34,3.64,0.0
20161021:1209,164.41,706.17,31.37,25.11,4.07,0.0
20161021:1309,113.65,486.68,21.0,24.14,3.71,0.0
20161021:1409,47.36,220.26,9.48,23.16,3.35,0.0
20161021:1509,0.0,0.0,0.0,22.19,2.99,0.0
20161021:1609,0.0,0.0,0.0,21.39,3.05,0.0
20161021:1709,0.0,0.0,0.0,20.6,3.1,0.0
20161021:1809,0.0,0.0,0.0,19.81,3.16,0.0
20161021:1909,0.0,0.0,0.0,19.53,3.14,0.0
20161021:2009,0.0,0.0,0.0,19.26,3.12,0.0
20161021:2109,0.0,0.0,0.0,18.98,3.1,0.0
20161021:2209,0.0,0.0,0.0,19.01,3.08,0.0
20161021:2309,0.0,0.0,0.0,19.05,3.06,0.0
20161022:0009,0.0,0.0,0.0,19.08,3.03,0.0
20161022:0109,0.0,0.0,0.0,18.96,2.93,0.0
20161022:0209,0.0,0.0,0.0,18.83,2.83,0.0
20161022:0309,0.0,0.0,0.0,18.71,2.73,0.0
20161022:0409,0.0,0.0,0.0,19.93,2.75,0.0
20161022:0509,44.1,205.65,15.25,21.15,2.77,0.0
20161022:0609,109.87,470.06,26.23,22.37,2.79,0.0
20161022:0709,158.56,680.9,35.71,23.47,2.96,0.0
20161022:0809,194.13,848.43,42.74,24.58,3.13,0.0
20161022:0909,210.82,933.35,46.08,25.68,3.3,0.0
20161022:1009,173.26,753.15,44.9,25.41,3.71,0.0
20161022:1109,184.29,797.45,39.51,25.13,4.13,0.0
20161022:1209,155.2,662.45,31.08,24.85,4.55,0.0
20161022:1309,109.91,469.21,20.74,23.82,4.1,0.0
20161022:1409,43.75,204.3,9.25,22.79,3.65,0.0
20161022:1509,0.0,0.0,0.0,21.77,3.2,0.0
20161022:1609,0.0,0.0,0.0,20.99,3.02,0.0
20161022:1709,0.0,0.0,0.0,20.22,2.83,0.0
20161022:1809,0.0,0.0,0.0,19.45,2.65,0.0
20161022:1909,0.0,0.0,0.0,19.2,2.7,0.0
20161022:2009,0.0,0.0,0.0,18.96,2.75,0.0
20161022:2109,0.0,0.0,0.0,18.71,2.8,0.0
20161022:2209,0.0,0.0,0.0,18.77,2.76,0.0
20161022:2309,0.0,0.0,0.0,18.82,2.72,0.0
20161023:0009,0.0,0.0,0.0,18.88,2.68,0.0
20161023:0109,0.0,0.0,0.0,18.52,2.17,0.0
20161023:0209,0.0,0.0,0.0,18.16,1.66,0.0
20161023:0309,0.0,0.0,0.0,17.8,1.16,0.0
20161023:0409,0.0,0.0,0.0,18.99,0.97,0.0
20161023:0509,47.09,219.94,15.05,20.18,0.78,0.0
20161023:0609,107.79,467.64,26.0,21.38,0.59,0.0
20161023:0709,157.6,687.73,35.44,22.64,1.22,0.0
20161023:0809,190.96,845.38,42.42,23.91,1.85,0.0
20161023:0909,207.13,923.54,45.73,25.18,2.48,0.0
20161023:1009,207.99,921.75,44.55,25.03,2.88,0.0
20161023:1109,191.97,838.54,39.19,24.87,3.27,0.0
20161023:1209,160.15,688.0,30.79,24.71,3.67,0.0
20161023:1309,107.82,461.47,20.48,23.7,3.54,0.0
20161023:1409,42.38,198.61,9.01,22.69,3.42,0.0
20161023:1509,0.0,0.0,0.0,21.69,3.3,0.0
20161023:1609,0.0,0.0,0.0,20.93,3.07,0.0
20161023:1709,0.0,0.0,0.0,20.18,2.85,0.0
20161023:1809,0.0,0.0,0.0,19.43,2.62,0.0
20161023:1909,0.0,0.0,0.0,19.2,2.66,0.0
20161023:2009,0.0,0.0,0.0,18.96,2.69,0.0
20161023:2109,0.0,0.0,0.0,18.73,2.73,0.0
20161023:2209,0.0,0.0,0.0,18.84,2.66,0.0
20161023:2309,0.0,0.0,0.0,18.96,2.59,0.0
20161024:0009,0.0,0.0,0.0,19.07,2.52,0.0
20161024:0109,0.0,0.0,0.0,18.62,1.9,0.0
20161024:0209,0.0,0.0,0.0,18.16,1.27,0.0
20161024:0309,0.0,0.0,0.0,17.71,0.65,0.0
20161024:0409,0.0,0.0,0.0,18.84,0.67,0.0
20161024:0509,40.2,188.85,14.85,19.96,0.69,0.0
20161024:0609,79.77,346.43,25.77,21.09,0.7,0.0
20161024:0709,151.71,660.18,35.17,22.4,1.19,0.0
20161024:0809,159.36,697.83,42.1,23.72,1.68,0.0
20161024:0909,191.0,848.98,45.38,25.03,2.17,0.0
20161024:1009,154.44,672.32,44.2,24.97,2.79,0.0
20161024:1109,170.55,739.28,38.87,24.91,3.41,0.0
20161024:1209,141.99,607.22,30.51,24.85,4.03,0.0
20161024:1309,100.35,429.91,20.23,23.81,3.7,0.0
20161024:1409,24.43,121.43,8.79,22.77,3.37,0.0
20161024:1509,0.0,0.0,0.0,21.74,3.05,0.0
20161024:1609,0.0,0.0,0.0,21.02,2.8,0.0
20161024:1709,0.0,0.0,0.0,20.3,2.54,0.0
20161024:1809,0.0,0.0,0.0,19.58,2.29,0.0
20161024:1909,0.0,0.0,0.0,19.27,2.32,0.0
20161024:2009,0.0,0.0,0.0,18.95,2.35,0.0
20161024:2109,0.0,0.0,0.0,18.64,2.39,0.0
20161024:2209,0.0,0.0,0.0,18.64,2.28,0.0
20161024:2309,0.0,0.0,0.0,18.63,2.17,0.0
20161025:0009,0.0,0.0,0.0,18.63,2.06,0.0
20161025:0109,0.0,0.0,0.0,18.4,1.94,0.0
20161025:0209,0.0,0.0,0.0,18.16,1.83,0.0
20161025:0309,0.0,0.0,0.0,17.93,1.71,0.0
20161025:0409,0.0,0.0,0.0,19.09,1.64,0.0
20161025:0509,6.84,42.83,14.65,20.25,1.56,0.0
20161025:0609,107.53,462.42,25.53,21.41,1.49,0.0
20161025:0709,131.99,569.54,34.89,22.7,1.61,0.0
20161025:0809,175.61,774.06,41.79,24.0,1.74,0.0
20161025:0909,192.08,859.5,45.04,25.3,1.86,0.0
20161025:1009,189.01,834.52,43.86,25.19,2.63,0.0
20161025:1109,142.06,612.68,38.55,25.08,3.4,0.0
20161025:1209,84.82,366.32,30.23,24.96,4.17,0.0
20161025:1309,100.47,429.75,19.98,24.06,4.33,0.0
20161025:1409,30.82,149.18,8.56,23.15,4.49,0.0
20161025:1509,0.0,0.0,0.0,22.25,4.65,0.0
20161025:1609,0.0,0.0,0.0,21.54,4.53,0.0
20161025:1709,0.0,0.0,0.0,20.83,4.41,0.0
20161025:1809,0.0,0.0,0.0,20.13,4.29,0.0
20161025:1909,0.0,0.0,0.0,19.81,4.13,0.0
20161025:2009,0.0,0.0,0.0,19.5,3.98,0.0
20161025:2109,0.0,0.0,0.0,19.18,3.82,0.0
20161025:2209,0.0,0.0,0.0,19.18,3.7,0.0
20161025:2309,0.0,0.0,0.0,19.19,3.57,0.0
20161026:0009,0.0,0.0,0.0,19.19,3.45,0.0
20161026:0109,0.0,0.0,0.0,18.96,3.28,0.0
20161026:0209,0.0,0.0,0.0,18.74,3.11,0.0
20161026:0309,0.0,0.0,0.0,18.51,2.94,0.0
20161026:0409,0.0,0.0,0.0,19.73,2.94,0.0
20161026:0509,46.91,218.68,14.45,20.95,2.95,0.0
20161026:0609,108.8,464.66,25.3,22.17,2.95,0.0
20161026:0709,158.97,685.19,34.62,23.65,2.63,0.0
20161026:0809,188.18,831.44,41.47,25.13,2.32,0.0
20161026:0909,203.91,922.08,44.7,26.61,2.0,0.0
20161026:1009,207.18,926.23,43.52,26.49,2.77,0.0
20161026:1109,191.84,841.71,38.24,26.36,3.54,0.0
20161026:1209,161.43,695.37,29.95,26.23,4.32,0.0
20161026:1309,109.11,468.8,19.74,25.24,4.26,0.0
20161026:1409,40.49,192.06,8.34,24.25,4.21,0.0
20161026:1509,0.0,0.0,0.0,23.27,4.15,0.0
20161026:1609,0.0,0.0,0.0,22.38,3.98,0.0
20161026:1709,0.0,0.0,0.0,21.49,3.81,0.0
20161026:1809,0.0,0.0,0.0,20.61,3.64,0.0
20161026:1909,0.0,0.0,0.0,20.22,3.41,0.0
20161026:2009,0.0,0.0,0.0,19.83,3.18,0.0
20161026:2109,0.0,0.0,0.0,19.44,2.95,0.0
20161026:2209,0.0,0.0,0.0,19.44,2.92,0.0
20161026:2309,0.0,0.0,0.0,19.43,2.89,0.0
20161027:0009,0.0,0.0,0.0,19.43,2.86,0.0
20161027:0109,0.0,0.0,0.0,19.14,2.87,0.0
20161027:0209,0.0,0.0,0.0,18.85,2.88,0.0
20161027:0309,0.0,0.0,0.0,18.56,2.9,0.0
20161027:0409,0.0,0.0,0.0,19.8,3.07,0.0
20161027:0509,45.27,211.59,14.25,21.04,3.24,0.0
20161027:0609,108.35,461.84,25.07,22.29,3.41,0.0
20161027:0709,157.45,677.72,34.35,23.96,2.9,0.0
20161027:0809,187.22,828.17,41.16,25.64,2.4,0.0
20161027:0909,199.64,906.16,44.36,27.32,1.89,0.0
20161027:1009,198.61,902.45,43.18,27.2,1.77,0.0
20161027:1109,182.11,819.72,37.94,27.08,1.65,0.0
20161027:1209,149.59,662.84,29.68,26.95,1.53,0.0
20161027:1309,89.55,393.46,19.5,26.0,1.58,0.0
20161027:1409,10.22,59.65,8.13,25.05,1.63,0.0
20161027:1509,0.0,0.0,0.0,24.1,1.68,0.0
20161027:1609,0.0,0.0,0.0,23.17,1.87,0.0
20161027:1709,0.0,0.0,0.0,22.25,2.06,0.0
20161027:1809,0.0,0.0,0.0,21.33,2.25,0.0
20161027:1909,0.0,0.0,0.0,20.85,2.31,0.0
20161027:2009,0.0,0.0,0.0,20.36,2.38,0.0
20161027:2109,0.0,0.0,0.0,19.88,2.44,0.0
20161027:2209,0.0,0.0,0.0,19.69,2.22,0.0
20161027:2309,0.0,0.0,0.0,19.49,1.99,0.0
20161028:0009,0.0,0.0,0.0,19.3,1.77,0.0
20161028:0109,0.0,0.0,0.0,18.72,2.25,0.0
20161028:0209,0.0,0.0,0.0,18.13,2.73,0.0
20161028:0309,0.0,0.0,0.0,17.55,3.21,0.0
20161028:0409,0.0,0.0,0.0,18.5,3.2,0.0
20161028:0509,16.63,85.55,14.05,19.44,3.19,0.0
20161028:0609,41.87,187.93,24.83,20.39,3.17,0.0
20161028:0709,72.66,313.01,34.08,21.43,3.2,0.0
20161028:0809,130.43,555.78,40.85,22.48,3.22,0.0
20161028:0909,194.02,844.0,44.02,23.52,3.24,0.0
20161028:1009,130.7,562.38,42.85,23.53,2.78,0.0
20161028:1109,88.79,384.51,37.63,23.53,2.31,0.0
20161028:1209,60.99,269.34,29.41,23.53,1.85,0.0
20161028:1309,96.32,416.28,19.26,23.45,2.0,0.0
20161028:1409,32.16,156.19,7.92,23.37,2.16,0.0
20161028:1509,0.0,0.0,0.0,23.29,2.32,0.0
20161028:1609,0.0,0.0,0.0,22.43,2.56,0.0
20161028:1709,0.0,0.0,0.0,21.58,2.8,0.0
20161028:1809,0.0,0.0,0.0,20.73,3.05,0.0
20161028:1909,0.0,0.0,0.0,20.41,3.06,0.0
20161028:2009,0.0,0.0,0.0,20.08,3.08,0.0
20161028:2109,0.0,0.0,0.0,19.76,3.09,0.0
20161028:2209,0.0,0.0,0.0,19.72,2.68,0.0
20161028:2309,0.0,0.0,0.0,19.67,2.27,0.0
20161029:0009,0.0,0.0,0.0,19.63,1.86,0.0
20161029:0109,0.0,0.0,0.0,19.24,2.04,0.0
20161029:0209,0.0,0.0,0.0,18.86,2.21,0.0
20161029:0309,0.0,0.0,0.0,18.47,2.39,0.0
20161029:0409,0.0,0.0,0.0,19.68,2.31,0.0
20161029:0509,36.26,172.09,13.84,20.89,2.24,0.0
20161029:0609,96.38,414.28,24.6,22.11,2.17,0.0
20161029:0709,148.18,641.53,33.8,23.39,1.87,0.0
20161029:0809,179.64,797.81,40.54,24.67,1.57,0.0
20161029:0909,193.58,879.28,43.69,25.95,1.27,0.0
20161029:1009,197.49,883.38,42.52,25.76,2.17,0.0
20161029:1109,181.36,793.55,37.33,25.57,3.08,0.0
20161029:1209,150.53,645.96,29.15,25.38,3.99,0.0
20161029:1309,99.06,425.48,19.03,24.4,3.88,0.0
20161029:1409,33.08,159.9,7.71,23.42,3.77,0.0
20161029:1509,0.0,0.0,0.0,22.44,3.67,0.0
20161029:1609,0.0,0.0,0.0,21.61,3.37,0.0
20161029:1709,0.0,0.0,0.0,20.78,3.07,0.0
20161029:1809,0.0,0.0,0.0,19.96,2.77,0.0
20161029:1909,0.0,0.0,0.0,19.63,2.66,0.0
20161029:2009,0.0,0.0,0.0,19.3,2.54,0.0
20161029:2109,0.0,0.0,0.0,18.97,2.43,0.0
20161029:2209,0.0,0.0,0.0,18.99,2.36,0.0
20161029:2309,0.0,0.0,0.0,19.02,2.29,0.0
20161030:0009,0.0,0.0,0.0,19.04,2.22,0.0
20161030:0109,0.0,0.0,0.0,18.63,1.86,0.0
20161030:0209,0.0,0.0,0.0,18.21,1.5,0.0
20161030:0309,0.0,0.0,0.0,17.8,1.14,0.0
20161030:0409,0.0,0.0,0.0,18.99,1.0,0.0
20161030:0509,40.82,192.82,13.64,20.17,0.86,0.0
20161030:0609,101.29,438.81,24.36,21.36,0.72,0.0
20161030:0709,151.99,658.98,33.53,22.66,1.52,0.0
20161030:0809,184.39,808.03,40.23,23.97,2.33,0.0
20161030:0909,201.91,889.98,43.36,25.27,3.13,0.0
20161030:1009,202.16,887.09,42.2,25.08,3.44,0.0
20161030:1109,188.14,816.12,37.04,24.89,3.75,0.0
20161030:1209,155.68,665.88,28.89,24.69,4.06,0.0
20161030:1309,102.3,438.22,18.8,23.64,3.54,0.0
20161030:1409,34.04,163.82,7.51,22.58,3.03,0.0
20161030:1509,0.0,0.0,0.0,21.53,2.52,0.0
20161030:1609,0.0,0.0,0.0,20.84,2.25,0.0
20161030:1709,0.0,0.0,0.0,20.16,1.97,0.0
20161030:1809,0.0,0.0,0.0,19.48,1.7,0.0
20161030:1909,0.0,0.0,0.0,19.24,1.84,0.0
20161030:2009,0.0,0.0,0.0,18.99,1.98,0.0
20161030:2109,0.0,0.0,0.0,18.75,2.12,0.0
20161030:2209,0.0,0.0,0.0,18.77,2.42,0.0
20161030:2309,0.0,0.0,0.0,18.79,2.72,0.0
20161031:0009,0.0,0.0,0.0,18.81,3.02,0.0
20161031:0109,0.0,0.0,0.0,18.41,2.8,0.0
20161031:0209,0.0,0.0,0.0,18.02,2.58,0.0
20161031:0309,0.0,0.0,0.0,17.62,2.36,0.0
20161031:0409,0.0,0.0,0.0,18.81,2.67,0.0
20161031:0509,42.04,197.21,13.43,20.0,2.97,0.0
20161031:0609,102.62,435.9,24.13,21.19,3.28,0.0
20161031:0709,154.79,656.42,33.26,22.39,3.63,0.0
20161031:0809,188.68,811.13,39.93,23.6,3.97,0.0
20161031:0909,204.15,886.48,43.03,24.8,4.32,0.0
20161031:1009,202.63,876.12,41.88,24.56,4.6,0.0
20161031:1109,187.09,800.98,36.75,24.32,4.89,0.0
20161031:1209,137.06,579.62,28.64,24.07,5.17,0.0
20161031:1309,90.46,386.44,18.58,23.25,4.57,0.0
20161031:1409,31.76,153.7,7.31,22.43,3.97,0.0
20161031:1509,0.0,0.0,0.0,21.61,3.37,0.0
20161031:1609,0.0,0.0,0.0,20.85,3.31,0.0
20161031:1709,0.0,0.0,0.0,20.09,3.26,0.0
20161031:1809,0.0,0.0,0.0,19.34,3.2,0.0
20161031:1909,0.0,0.0,0.0,19.06,3.26,0.0
20161031:2009,0.0,0.0,0.0,18.78,3.31,0.0
20161031:2109,0.0,0.0,0.0,18.5,3.37,0.0
20161031:2209,0.0,0.0,0.0,18.48,3.54,0.0
20161031:2309,0.0,0.0,0.0,18.47,3.71,0.0
20161101:0009,0.0,0.0,0.0,18.45,3.88,0.0
20161101:0109,0.0,0.0,0.0,18.1,4.83,0.0
20161101:0209,0.0,0.0,0.0,17.76,5.78,0.0
20161101:0309,0.0,0.0,0.0,17.41,6.73,0.0
20161101:0409,0.0,0.0,0.0,18.37,7.64,0.0
20161101:0509,24.68,120.09,13.23,19.32,8.55,0.0
20161101:0609,113.18,468.25,23.9,20.28,9.46,0.0
20161101:0709,32.59,150.37,32.99,21.23,9.73,0.0
20161101:0809,92.99,390.84,39.62,22.18,10.0,0.0
20161101:0909,140.57,584.75,42.71,23.13,10.26,0.0
20161101:1009,108.64,454.89,41.57,22.73,9.7,0.0
20161101:1109,154.27,638.92,36.46,22.32,9.13,0.0
20161101:1209,136.56,564.5,28.39,21.91,8.57,0.0
20161101:1309,112.25,466.45,18.36,20.58,7.46,0.0
20161101:1409,19.95,100.97,7.12,19.24,6.36,0.0
20161101:1509,0.0,0.0,0.0,17.91,5.26,0.0
20161101:1609,0.0,0.0,0.0,17.47,5.47,0.0
20161101:1709,0.0,0.0,0.0,17.03,5.69,0.0
20161101:1809,0.0,0.0,0.0,16.59,5.9,0.0
20161101:1909,0.0,0.0,0.0,16.28,6.02,0.0
20161101:2009,0.0,0.0,0.0,15.97,6.14,0.0
20161101:2109,0.0,0.0,0.0,15.66,6.26,0.0
20161101:2209,0.0,0.0,0.0,15.52,6.12,0.0
20161101:2309,0.0,0.0,0.0,15.38,5.98,0.0
20161102:0009,0.0,0.0,0.0,15.24,5.83,0.0
20161102:0109,0.0,0.0,0.0,15.05,5.42,0.0
20161102:0209,0.0,0.0,0.0,14.86,5.0,0.0
20161102:0309,0.0,0.0,0.0,14.67,4.58,0.0
20161102:0409,0.0,0.0,0.0,15.66,4.24,0.0
20161102:0509,47.83,219.79,13.02,16.65,3.9,0.0
20161102:0609,113.55,472.97,23.66,17.65,3.56,0.0
20161102:0709,164.61,686.72,32.72,18.9,3.67,0.0
20161102:0809,199.36,845.66,39.32,20.15,3.79,0.0
20161102:0909,206.6,885.7,42.39,21.4,3.9,0.0
20161102:1009,211.66,910.16,41.25,21.42,3.79,0.0
20161102:1109,182.08,775.04,36.18,21.43,3.67,0.0
20161102:1209,167.57,709.4,28.14,21.44,3.56,0.0
20161102:1309,117.46,494.72,18.15,20.13,3.37,0.0
20161102:1409,45.65,211.15,6.93,18.83,3.18,0.0
20161102:1509,0.0,0.0,0.0,17.52,2.99,0.0
20161102:1609,0.0,0.0,0.0,16.98,2.74,0.0
20161102:1709,0.0,0.0,0.0,16.43,2.5,0.0
20161102:1809,0.0,0.0,0.0,15.89,2.25,0.0
20161102:1909,0.0,0.0,0.0,15.66,2.21,0.0
20161102:2009,0.0,0.0,0.0,15.43,2.17,0.0
20161102:2109,0.0,0.0,0.0,15.2,2.12,0.0
20161102:2209,0.0,0.0,0.0,15.18,2.26,0.0
20161102:2309,0.0,0.0,0.0,15.16,2.39,0.0
20161103:0009,0.0,0.0,0.0,15.13,2.52,0.0
20161103:0109,0.0,0.0,0.0,14.79,2.59,0.0
20161103:0209,0.0,0.0,0.0,14.44,2.66,0.0
20161103:0309,0.0,0.0,0.0,14.1,2.73,0.0
20161103:0409,0.0,0.0,0.0,15.03,2.97,0.0
20161103:0509,30.27,143.08,12.82,15.96,3.2,0.0
20161103:0609,99.26,413.26,23.43,16.89,3.43,0.0
20161103:0709,141.15,588.51,32.46,18.58,3.2,0.0
20161103:0809,194.34,831.04,39.02,20.28,2.97,0.0
20161103:0909,209.98,916.81,42.08,21.97,2.74,0.0
20161103:1009,169.19,733.2,40.95,22.23,2.22,0.0
20161103:1109,194.18,856.31,35.9,22.49,1.69,0.0
20161103:1209,156.53,683.64,27.9,22.74,1.16,0.0
20161103:1309,112.41,482.55,17.94,21.59,1.69,0.0
20161103:1409,41.38,194.92,6.75,20.44,2.23,0.0
20161103:1509,0.0,0.0,0.0,19.29,2.76,0.0
20161103:1609,0.0,0.0,0.0,18.68,3.04,0.0
20161103:1709,0.0,0.0,0.0,18.06,3.32,0.0
20161103:1809,0.0,0.0,0.0,17.45,3.6,0.0
20161103:1909,0.0,0.0,0.0,17.22,3.48,0.0
20161103:2009,0.0,0.0,0.0,16.98,3.35,0.0
20161103:2109,0.0,0.0,0.0,16.75,3.23,0.0
20161103:2209,0.0,0.0,0.0,16.72,3.15,0.0
20161103:2309,0.0,0.0,0.0,16.69,3.07,0.0
20161104:0009,0.0,0.0,0.0,16.65,2.99,0.0
20161104:0109,0.0,0.0,0.0,16.21,2.77,0.0
20161104:0209,0.0,0.0,0.0,15.76,2.54,0.0
20161104:0309,0.0,0.0,0.0,15.32,2.32,0.0
20161104:0409,0.0,0.0,0.0,16.28,2.14,0.0
20161104:0509,44.82,208.53,12.61,17.24,1.97,0.0
20161104:0609,107.24,453.29,23.19,18.21,1.79,0.0
20161104:0709,158.11,671.07,32.19,19.63,2.11,0.0
20161104:0809,182.27,784.53,38.73,21.04,2.44,0.0
20161104:0909,208.81,913.33,41.76,22.46,2.76,0.0
20161104:1009,185.58,800.14,40.65,22.44,3.22,0.0
20161104:1109,191.39,820.87,35.63,22.42,3.68,0.0
20161104:1209,123.76,521.97,27.67,22.4,4.14,0.0
20161104:1309,59.48,257.94,17.74,20.95,4.0,0.0
20161104:1409,27.16,132.68,6.57,19.5,3.87,0.0
20161104:1509,0.0,0.0,0.0,18.05,3.74,0.0
20161104:1609,0.0,0.0,0.0,17.5,3.44,0.0
20161104:1709,0.0,0.0,0.0,16.96,3.14,0.0
20161104:1809,0.0,0.0,0.0,16.41,2.84,0.0
20161104:1909,0.0,0.0,0.0,16.17,2.86,0.0
20161104:2009,0.0,0.0,0.0,15.93,2.89,0.0
20161104:2109,0.0,0.0,0.0,15.69,2.91,0.0
20161104:2209,0.0,0.0,0.0,15.66,2.94,0.0
20161104:2309,0.0,0.0,0.0,15.62,2.97,0.0
20161105:0009,0.0,0.0,0.0,15.58,2.99,0.0
20161105:0109,0.0,0.0,0.0,15.36,2.86,0.0
20161105:0209,0.0,0.0,0.0,15.15,2.74,0.0
20161105:0309,0.0,0.0,0.0,14.93,2.61,0.0
20161105:0409,0.0,0.0,0.0,15.87,2.49,0.0
20161105:0509,47.0,217.95,12.4,16.81,2.38,0.0
20161105:0609,112.02,470.8,22.96,17.76,2.26,0.0
20161105:0709,161.45,682.22,31.93,19.1,2.32,0.0
20161105:0809,194.23,837.41,38.43,20.43,2.38,0.0
20161105:0909,210.64,922.75,41.46,21.77,2.44,0.0
20161105:1009,212.87,927.33,40.35,21.81,2.91,0.0
20161105:1109,200.54,862.48,35.37,21.85,3.39,0.0
20161105:1209,164.31,694.84,27.43,21.89,3.86,0.0
20161105:1309,111.14,468.38,17.54,20.65,3.82,0.0
20161105:1409,42.3,197.51,6.4,19.41,3.77,0.0
20161105:1509,0.0,0.0,0.0,18.17,3.72,0.0
20161105:1609,0.0,0.0,0.0,17.69,3.36,0.0
20161105:1709,0.0,0.0,0.0,17.22,3.0,0.0
20161105:1809,0.0,0.0,0.0,16.74,2.63,0.0
20161105:1909,0.0,0.0,0.0,16.57,2.7,0.0
20161105:2009,0.0,0.0,0.0,16.39,2.76,0.0
20161105:2109,0.0,0.0,0.0,16.22,2.83,0.0
20161105:2209,0.0,0.0,0.0,16.2,2.85,0.0
20161105:2309,0.0,0.0,0.0,16.18,2.86,0.0
20161106:0009,0.0,0.0,0.0,16.16,2.88,0.0
20161106:0109,0.0,0.0,0.0,15.02,2.5,0.0
20161106:0209,0.0,0.0,0.0,13.89,2.11,0.0
20161106:0309,0.0,0.0,0.0,12.75,1.72,0.0
20161106:0409,0.0,0.0,0.0,13.7,1.41,0.0
20161106:0509,41.58,192.88,12.2,14.65,1.1,0.0
20161106:0609,103.39,435.52,22.73,15.61,0.79,0.0
20161106:0709,157.62,670.01,31.66,17.17,1.03,0.0
20161106:0809,191.89,833.84,38.14,18.73,1.26,0.0
20161106:0909,207.08,913.17,41.15,20.29,1.5,0.0
20161106:1009,211.12,925.03,40.06,20.54,2.04,0.0
20161106:1109,197.85,853.8,35.1,20.78,2.58,0.0
20161106:1209,163.32,691.84,27.21,21.02,3.12,0.0
20161106:1309,113.38,478.61,17.35,19.76,2.77,0.0
20161106:1409,40.87,191.43,6.23,18.5,2.43,0.0
20161106:1509,0.0,0.0,0.0,17.24,2.08,0.0
20161106:1609,0.0,0.0,0.0,16.78,2.28,0.0
20161106:1709,0.0,0.0,0.0,16.32,2.48,0.0
20161106:1809,0.0,0.0,0.0,15.86,2.68,0.0
20161106:1909,0.0,0.0,0.0,15.67,2.43,0.0
20161106:2009,0.0,0.0,0.0,15.49,2.18,0.0
20161106:2109,0.0,0.0,0.0,15.3,1.93,0.0
20161106:2209,0.0,0.0,0.0,15.24,1.77,0.0
20161106:2309,0.0,0.0,0.0,15.18,1.6,0.0
20161107:0009,0.0,0.0,0.0,15.11,1.43,0.0
20161107:0109,0.0,0.0,0.0,14.64,1.52,0.0
20161107:0209,0.0,0.0,0.0,14.17,1.6,0.0
20161107:0309,0.0,0.0,0.0,13.7,1.68,0.0
20161107:0409,0.0,0.0,0.0,14.6,1.71,0.0
20161107:0509,41.52,193.3,11.99,15.49,1.73,0.0
20161107:0609,60.52,259.33,22.5,16.39,1.75,0.0
20161107:0709,115.45,486.49,31.4,18.08,1.44,0.0
20161107:0809,158.63,684.62,37.85,19.76,1.14,0.0
20161107:0909,72.72,317.82,40.85,21.45,0.83,0.0
20161107:1009,163.57,714.17,39.77,21.71,1.29,0.0
20161107:1109,194.91,856.01,34.85,21.97,1.76,0.0
20161107:1209,160.23,688.74,26.99,22.23,2.22,0.0
20161107:1309,102.38,436.19,17.16,20.84,2.25,0.0
20161107:1409,34.2,163.62,6.07,19.45,2.29,0.0
20161107:1509,0.0,0.0,0.0,18.06,2.32,0.0
20161107:1609,0.0,0.0,0.0,17.5,2.43,0.0
20161107:1709,0.0,0.0,0.0,16.93,2.54,0.0
20161107:1809,0.0,0.0,0.0,16.37,2.65,0.0
20161107:1909,0.0,0.0,0.0,16.08,2.7,0.0
20161107:2009,0.0,0.0,0.0,15.8,2.76,0.0
20161107:2109,0.0,0.0,0.0,15.51,2.81,0.0
20161107:2209,0.0,0.0,0.0,15.52,2.84,0.0
20161107:2309,0.0,0.0,0.0,15.53,2.86,0.0
20161108:0009,0.0,0.0,0.0,15.53,2.88,0.0
20161108:0109,0.0,0.0,0.0,15.13,2.83,0.0
20161108:0209,0.0,0.0,0.0,14.72,2.78,0.0
20161108:0309,0.0,0.0,0.0,14.32,2.73,0.0
20161108:0409,0.0,0.0,0.0,15.26,2.62,0.0
20161108:0509,44.68,207.99,11.79,16.2,2.51,0.0
20161108:0609,110.32,462.06,22.26,17.14,2.4,0.0
20161108:0709,158.09,668.86,31.14,19.01,2.09,0.0
20161108:0809,191.34,833.22,37.57,20.87,1.77,0.0
20161108:0909,204.68,914.35,40.56,22.74,1.46,0.0
20161108:1009,207.81,926.14,39.49,23.03,1.76,0.0
20161108:1109,193.98,853.44,34.6,23.31,2.06,0.0
20161108:1209,155.01,668.96,26.77,23.59,2.36,0.0
20161108:1309,110.53,472.72,16.97,22.15,2.57,0.0
20161108:1409,38.51,183.15,5.91,20.72,2.79,0.0
20161108:1509,0.0,0.0,0.0,19.28,3.01,0.0
20161108:1609,0.0,0.0,0.0,18.62,3.01,0.0
20161108:1709,0.0,0.0,0.0,17.96,3.01,0.0
20161108:1809,0.0,0.0,0.0,17.3,3.01,0.0
20161108:1909,0.0,0.0,0.0,17.05,3.04,0.0
20161108:2009,0.0,0.0,0.0,16.8,3.08,0.0
20161108:2109,0.0,0.0,0.0,16.55,3.12,0.0
20161108:2209,0.0,0.0,0.0,16.43,3.07,0.0
20161108:2309,0.0,0.0,0.0,16.3,3.03,0.0
20161109:0009,0.0,0.0,0.0,16.17,2.98,0.0
20161109:0109,0.0,0.0,0.0,15.51,3.06,0.0
